GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Year,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US29442,29442,"ZIP 29442 (Georgetown, SC)",00,Total for all sectors,2010,43,519,3353,15480
8610000US29445,29445,"ZIP 29445 (Goose Creek, SC)",00,Total for all sectors,2010,625,8694,69267,286926
8610000US29446,29446,"ZIP 29446 (Green Pond, SC)",00,Total for all sectors,2010,17,127,1037,4450
8610000US29447,29447,"ZIP 29447 (Grover, SC)",00,Total for all sectors,2010,1,a,D,D
8610000US29448,29448,"ZIP 29448 (Harleyville, SC)",00,Total for all sectors,2010,45,420,5869,26511
8610000US29449,29449,"ZIP 29449 (Hollywood, SC)",00,Total for all sectors,2010,101,f,6359,27214
8610000US29450,29450,"ZIP 29450 (Huger, SC)",00,Total for all sectors,2010,35,1652,24921,102948
8610000US29451,29451,"ZIP 29451 (Isle of Palms, SC)",00,Total for all sectors,2010,125,1241,6502,34726
8610000US29452,29452,"ZIP 29452 (Jacksonboro, SC)",00,Total for all sectors,2010,4,a,27,169
8610000US29453,29453,"ZIP 29453 (Jamestown, SC)",00,Total for all sectors,2010,10,111,963,3914
8610000US29455,29455,"ZIP 29455 (Johns Island, SC)",00,Total for all sectors,2010,485,5032,33811,156326
8610000US29456,29456,"ZIP 29456 (Ladson, SC)",00,Total for all sectors,2010,319,5128,58132,239387
8610000US29457,29457,"ZIP 29457 (Johns Island, SC)",00,Total for all sectors,2010,12,59,459,1786
8610000US29458,29458,"ZIP 29458 (Mc Clellanville, SC)",00,Total for all sectors,2010,44,219,1183,5197
8610000US29461,29461,"ZIP 29461 (Moncks Corner, SC)",00,Total for all sectors,2010,557,6741,46610,191723
8610000US29464,29464,"ZIP 29464 (Mount Pleasant, SC)",00,Total for all sectors,2010,2035,21107,181287,781975
8610000US29465,29465,"ZIP 29465 (Mount Pleasant, SC)",00,Total for all sectors,2010,35,314,2420,11808
8610000US29466,29466,"ZIP 29466 (Mount Pleasant, SC)",00,Total for all sectors,2010,466,3116,20560,97178
8610000US29468,29468,"ZIP 29468 (Pineville, SC)",00,Total for all sectors,2010,7,35,151,598
8610000US29469,29469,"ZIP 29469 (Pinopolis, SC)",00,Total for all sectors,2010,15,52,287,1394
8610000US29470,29470,"ZIP 29470 (Ravenel, SC)",00,Total for all sectors,2010,87,747,4234,18303
8610000US29471,29471,"ZIP 29471 (Reevesville, SC)",00,Total for all sectors,2010,11,59,337,1302
8610000US29472,29472,"ZIP 29472 (Ridgeville, SC)",00,Total for all sectors,2010,78,788,7750,33481
8610000US29474,29474,"ZIP 29474 (Round O, SC)",00,Total for all sectors,2010,18,215,1141,4547
8610000US29475,29475,"ZIP 29475 (Ruffin, SC)",00,Total for all sectors,2010,15,60,288,1415
8610000US29476,29476,"ZIP 29476 (Russellville, SC)",00,Total for all sectors,2010,2,b,D,D
8610000US29477,29477,"ZIP 29477 (Saint George, SC)",00,Total for all sectors,2010,147,1247,6681,27934
8610000US29479,29479,"ZIP 29479 (Saint Stephen, SC)",00,Total for all sectors,2010,48,662,5658,25742
8610000US29481,29481,"ZIP 29481 (Smoaks, SC)",00,Total for all sectors,2010,13,c,659,2891
8610000US29482,29482,"ZIP 29482 (Sullivans Island, SC)",00,Total for all sectors,2010,61,424,2030,9747
8610000US29483,29483,"ZIP 29483 (Summerville, SC)",00,Total for all sectors,2010,1280,14516,102892,413169
8610000US29484,29484,"ZIP 29484 (Summerville, SC)",00,Total for all sectors,2010,32,318,2291,9861
8610000US29485,29485,"ZIP 29485 (Summerville, SC)",00,Total for all sectors,2010,644,5987,37865,161812
8610000US29487,29487,"ZIP 29487 (Wadmalaw Island, SC)",00,Total for all sectors,2010,37,136,830,4617
8610000US29488,29488,"ZIP 29488 (Walterboro, SC)",00,Total for all sectors,2010,618,6695,43290,184659
8610000US29492,29492,"ZIP 29492 (Charleston, SC)",00,Total for all sectors,2010,432,7679,96215,407960
8610000US29493,29493,"ZIP 29493 (Williams, SC)",00,Total for all sectors,2010,5,35,184,1791
8610000US29501,29501,"ZIP 29501 (Florence, SC)",00,Total for all sectors,2010,1683,27823,197138,822129
8610000US29502,29502,"ZIP 29502 (Florence, SC)",00,Total for all sectors,2010,74,1387,10731,45830
8610000US29503,29503,"ZIP 29503 (Florence, SC)",00,Total for all sectors,2010,36,355,2753,10399
8610000US29504,29504,"ZIP 29504 (Florence, SC)",00,Total for all sectors,2010,32,303,1834,7698
8610000US29505,29505,"ZIP 29505 (Florence, SC)",00,Total for all sectors,2010,431,6993,49875,226716
8610000US29506,29506,"ZIP 29506 (Florence, SC)",00,Total for all sectors,2010,286,9049,99742,434156
8610000US29510,29510,"ZIP 29510 (Andrews, SC)",00,Total for all sectors,2010,165,1607,9765,47298
8610000US29511,29511,"ZIP 29511 (Aynor, SC)",00,Total for all sectors,2010,96,689,3130,13886
8610000US29512,29512,"ZIP 29512 (Bennettsville, SC)",00,Total for all sectors,2010,287,4364,31587,130023
8610000US29516,29516,"ZIP 29516 (Blenheim, SC)",00,Total for all sectors,2010,7,19,139,561
8610000US29518,29518,"ZIP 29518 (Cades, SC)",00,Total for all sectors,2010,25,134,1220,5263
8610000US29519,29519,"ZIP 29519 (Centenary, SC)",00,Total for all sectors,2010,1,a,D,D
8610000US29520,29520,"ZIP 29520 (Cheraw, SC)",00,Total for all sectors,2010,319,5440,41339,176654
8610000US29525,29525,"ZIP 29525 (Clio, SC)",00,Total for all sectors,2010,21,237,1600,6815
8610000US29526,29526,"ZIP 29526 (Conway, SC)",00,Total for all sectors,2010,1102,13310,100674,441834
8610000US29527,29527,"ZIP 29527 (Conway, SC)",00,Total for all sectors,2010,186,1283,7190,30876
8610000US29528,29528,"ZIP 29528 (Conway, SC)",00,Total for all sectors,2010,39,423,2156,9390
8610000US29530,29530,"ZIP 29530 (Coward, SC)",00,Total for all sectors,2010,24,99,324,1366
8610000US29532,29532,"ZIP 29532 (Darlington, SC)",00,Total for all sectors,2010,342,4300,28686,128258
8610000US29536,29536,"ZIP 29536 (Dillon, SC)",00,Total for all sectors,2010,361,6162,32388,144348
8610000US29540,29540,"ZIP 29540 (Darlington, SC)",00,Total for all sectors,2010,65,1123,12244,48629
8610000US29541,29541,"ZIP 29541 (Effingham, SC)",00,Total for all sectors,2010,72,770,4613,22565
8610000US29543,29543,"ZIP 29543 (Fork, SC)",00,Total for all sectors,2010,3,c,D,D
8610000US29544,29544,"ZIP 29544 (Galivants Ferry, SC)",00,Total for all sectors,2010,27,107,S,2632
8610000US29545,29545,"ZIP 29545 (Green Sea, SC)",00,Total for all sectors,2010,11,39,231,703
8610000US29546,29546,"ZIP 29546 (Gresham, SC)",00,Total for all sectors,2010,18,105,395,1266
8610000US29547,29547,"ZIP 29547 (Hamer, SC)",00,Total for all sectors,2010,30,310,2287,12483
8610000US29550,29550,"ZIP 29550 (Hartsville, SC)",00,Total for all sectors,2010,581,9670,105337,437128
8610000US29551,29551,"ZIP 29551 (Hartsville, SC)",00,Total for all sectors,2010,18,237,1502,6681
8610000US29554,29554,"ZIP 29554 (Hemingway, SC)",00,Total for all sectors,2010,145,1285,9670,40503
8610000US29555,29555,"ZIP 29555 (Johnsonville, SC)",00,Total for all sectors,2010,93,904,6072,28750
8610000US29556,29556,"ZIP 29556 (Kingstree, SC)",00,Total for all sectors,2010,279,3313,26802,116591
8610000US29560,29560,"ZIP 29560 (Lake City, SC)",00,Total for all sectors,2010,271,3469,24468,101774
8610000US29563,29563,"ZIP 29563 (Lake View, SC)",00,Total for all sectors,2010,35,217,1211,5208
8610000US29564,29564,"ZIP 29564 (Lane, SC)",00,Total for all sectors,2010,3,229,791,2958
8610000US29565,29565,"ZIP 29565 (Latta, SC)",00,Total for all sectors,2010,77,782,3432,18500
8610000US29566,29566,"ZIP 29566 (Little River, SC)",00,Total for all sectors,2010,374,2831,16293,77195
8610000US29567,29567,"ZIP 29567 (Little Rock, SC)",00,Total for all sectors,2010,5,11,28,129
8610000US29568,29568,"ZIP 29568 (Longs, SC)",00,Total for all sectors,2010,154,995,4329,19624
8610000US29569,29569,"ZIP 29569 (Loris, SC)",00,Total for all sectors,2010,306,2892,19137,84465
8610000US29570,29570,"ZIP 29570 (Mc Coll, SC)",00,Total for all sectors,2010,24,c,754,3418
8610000US29571,29571,"ZIP 29571 (Marion, SC)",00,Total for all sectors,2010,261,2871,19357,78396
8610000US29572,29572,"ZIP 29572 (Myrtle Beach, SC)",00,Total for all sectors,2010,618,9390,58794,276790
8610000US29573,29573,"ZIP 29573 (Minturn, SC)",00,Total for all sectors,2010,2,a,D,D
8610000US29574,29574,"ZIP 29574 (Mullins, SC)",00,Total for all sectors,2010,227,3098,23949,100893
8610000US29575,29575,"ZIP 29575 (Myrtle Beach, SC)",00,Total for all sectors,2010,568,6739,36694,160207
8610000US29576,29576,"ZIP 29576 (Murrells Inlet, SC)",00,Total for all sectors,2010,763,6610,35392,164502
8610000US29577,29577,"ZIP 29577 (Myrtle Beach, SC)",00,Total for all sectors,2010,2295,30497,171587,802917
8610000US29578,29578,"ZIP 29578 (Myrtle Beach, SC)",00,Total for all sectors,2010,70,728,4960,22350
8610000US29579,29579,"ZIP 29579 (Myrtle Beach, SC)",00,Total for all sectors,2010,542,5014,26134,117728
8610000US29580,29580,"ZIP 29580 (Nesmith, SC)",00,Total for all sectors,2010,5,b,D,D
8610000US29581,29581,"ZIP 29581 (Nichols, SC)",00,Total for all sectors,2010,46,308,1580,5717
8610000US29582,29582,"ZIP 29582 (North Myrtle Beach, SC)",00,Total for all sectors,2010,745,8786,43587,205852
8610000US29583,29583,"ZIP 29583 (Pamplico, SC)",00,Total for all sectors,2010,57,324,1638,7271
8610000US29584,29584,"ZIP 29584 (Patrick, SC)",00,Total for all sectors,2010,17,94,470,1950
8610000US29585,29585,"ZIP 29585 (Pawleys Island, SC)",00,Total for all sectors,2010,594,5138,29826,133330
8610000US29587,29587,"ZIP 29587 (Myrtle Beach, SC)",00,Total for all sectors,2010,32,503,1944,9746
8610000US29588,29588,"ZIP 29588 (Myrtle Beach, SC)",00,Total for all sectors,2010,607,3983,20848,92623
8610000US29590,29590,"ZIP 29590 (Salters, SC)",00,Total for all sectors,2010,20,64,183,1217
8610000US29591,29591,"ZIP 29591 (Scranton, SC)",00,Total for all sectors,2010,49,600,4335,20064
8610000US29592,29592,"ZIP 29592 (Sellers, SC)",00,Total for all sectors,2010,4,b,D,D
8610000US29593,29593,"ZIP 29593 (Society Hill, SC)",00,Total for all sectors,2010,30,1492,15361,61196
8610000US29594,29594,"ZIP 29594 (Tatum, SC)",00,Total for all sectors,2010,1,b,D,D
8610000US29596,29596,"ZIP 29596 (Wallace, SC)",00,Total for all sectors,2010,19,151,1066,4813
8610000US29597,29597,"ZIP 29597 (North Myrtle Beach, SC)",00,Total for all sectors,2010,15,123,602,2530
8610000US29598,29598,"ZIP 29598 (North Myrtle Beach, SC)",00,Total for all sectors,2010,6,43,361,1581
8610000US29601,29601,"ZIP 29601 (Greenville, SC)",00,Total for all sectors,2010,1211,19626,223327,934691
8610000US29602,29602,"ZIP 29602 (Greenville, SC)",00,Total for all sectors,2010,64,1659,23651,89279
8610000US29603,29603,"ZIP 29603 (Greenville, SC)",00,Total for all sectors,2010,12,229,1253,6191
8610000US29604,29604,"ZIP 29604 (Greenville, SC)",00,Total for all sectors,2010,29,446,3025,13943
8610000US29605,29605,"ZIP 29605 (Greenville, SC)",00,Total for all sectors,2010,896,21164,254834,1094936
8610000US29606,29606,"ZIP 29606 (Greenville, SC)",00,Total for all sectors,2010,42,1263,9642,38162
8610000US29607,29607,"ZIP 29607 (Greenville, SC)",00,Total for all sectors,2010,2273,53867,481455,1951456
8610000US29608,29608,"ZIP 29608 (Greenville, SC)",00,Total for all sectors,2010,21,75,309,1435
8610000US29609,29609,"ZIP 29609 (Greenville, SC)",00,Total for all sectors,2010,828,10733,60074,257971
8610000US29610,29610,"ZIP 29610 (Greenville, SC)",00,Total for all sectors,2010,20,126,618,2818
8610000US29611,29611,"ZIP 29611 (Greenville, SC)",00,Total for all sectors,2010,518,7628,54818,228223
8610000US29612,29612,"ZIP 29612 (Greenville, SC)",00,Total for all sectors,2010,3,b,D,D
8610000US29613,29613,"ZIP 29613 (Greenville, SC)",00,Total for all sectors,2010,3,g,D,D
8610000US29614,29614,"ZIP 29614 (Greenville, SC)",00,Total for all sectors,2010,2,h,D,D
8610000US29615,29615,"ZIP 29615 (Greenville, SC)",00,Total for all sectors,2010,1415,29724,303399,1321096
8610000US29616,29616,"ZIP 29616 (Greenville, SC)",00,Total for all sectors,2010,25,793,12749,52628
8610000US29617,29617,"ZIP 29617 (Greenville, SC)",00,Total for all sectors,2010,229,1823,10759,46784
8610000US29620,29620,"ZIP 29620 (Abbeville, SC)",00,Total for all sectors,2010,240,2688,19268,92438
8610000US29621,29621,"ZIP 29621 (Anderson, SC)",00,Total for all sectors,2010,1243,21883,154393,668590
8610000US29622,29622,"ZIP 29622 (Anderson, SC)",00,Total for all sectors,2010,61,897,7416,31517
8610000US29623,29623,"ZIP 29623 (Anderson, SC)",00,Total for all sectors,2010,15,226,1488,6814
8610000US29624,29624,"ZIP 29624 (Anderson, SC)",00,Total for all sectors,2010,385,4002,23981,102240
8610000US29625,29625,"ZIP 29625 (Anderson, SC)",00,Total for all sectors,2010,431,5778,49429,200255
8610000US29626,29626,"ZIP 29626 (Anderson, SC)",00,Total for all sectors,2010,139,2432,16510,85921
8610000US29627,29627,"ZIP 29627 (Belton, SC)",00,Total for all sectors,2010,230,2046,16604,65354
8610000US29628,29628,"ZIP 29628 (Calhoun Falls, SC)",00,Total for all sectors,2010,25,552,3119,13679
8610000US29630,29630,"ZIP 29630 (Central, SC)",00,Total for all sectors,2010,140,2130,12005,51860
8610000US29631,29631,"ZIP 29631 (Clemson, SC)",00,Total for all sectors,2010,301,3834,20125,86618
8610000US29632,29632,"ZIP 29632 (Clemson, SC)",00,Total for all sectors,2010,3,b,D,D
8610000US29633,29633,"ZIP 29633 (Clemson, SC)",00,Total for all sectors,2010,21,203,2029,9470
8610000US29634,29634,"ZIP 29634 (Clemson, SC)",00,Total for all sectors,2010,9,f,D,D
8610000US29635,29635,"ZIP 29635 (Cleveland, SC)",00,Total for all sectors,2010,15,176,725,3234
8610000US29636,29636,"ZIP 29636 (Conestee, SC)",00,Total for all sectors,2010,8,b,D,D
8610000US29638,29638,"ZIP 29638 (Donalds, SC)",00,Total for all sectors,2010,28,c,S,6422
8610000US29639,29639,"ZIP 29639 (Due West, SC)",00,Total for all sectors,2010,18,616,2861,11538
8610000US29640,29640,"ZIP 29640 (Easley, SC)",00,Total for all sectors,2010,739,8618,59248,257006
8610000US29641,29641,"ZIP 29641 (Easley, SC)",00,Total for all sectors,2010,40,494,3122,12802
8610000US29642,29642,"ZIP 29642 (Easley, SC)",00,Total for all sectors,2010,415,3824,24696,109054
8610000US29643,29643,"ZIP 29643 (Fair Play, SC)",00,Total for all sectors,2010,48,292,1596,6971
8610000US29644,29644,"ZIP 29644 (Fountain Inn, SC)",00,Total for all sectors,2010,269,6069,49353,214655
8610000US29645,29645,"ZIP 29645 (Gray Court, SC)",00,Total for all sectors,2010,84,547,3771,19555
8610000US29646,29646,"ZIP 29646 (Greenwood, SC)",00,Total for all sectors,2010,555,12839,116494,484215
8610000US29647,29647,"ZIP 29647 (Greenwood, SC)",00,Total for all sectors,2010,3,38,330,369
8610000US29648,29648,"ZIP 29648 (Greenwood, SC)",00,Total for all sectors,2010,59,1187,10883,48120
8610000US29649,29649,"ZIP 29649 (Greenwood, SC)",00,Total for all sectors,2010,610,7751,53561,229413
8610000US29650,29650,"ZIP 29650 (Greer, SC)",00,Total for all sectors,2010,903,10960,93024,402376
8610000US29651,29651,"ZIP 29651 (Greer, SC)",00,Total for all sectors,2010,809,14648,163026,660784
8610000US29652,29652,"ZIP 29652 (Greer, SC)",00,Total for all sectors,2010,46,f,D,D
8610000US29653,29653,"ZIP 29653 (Hodges, SC)",00,Total for all sectors,2010,42,f,S,17931
8610000US29654,29654,"ZIP 29654 (Honea Path, SC)",00,Total for all sectors,2010,136,1537,9697,44845
8610000US29655,29655,"ZIP 29655 (Iva, SC)",00,Total for all sectors,2010,63,523,2715,11705
8610000US29656,29656,"ZIP 29656 (La France, SC)",00,Total for all sectors,2010,3,c,D,D
8610000US29657,29657,"ZIP 29657 (Liberty, SC)",00,Total for all sectors,2010,160,2613,22475,95259
8610000US29658,29658,"ZIP 29658 (Long Creek, SC)",00,Total for all sectors,2010,6,38,69,696
8610000US29659,29659,"ZIP 29659 (Lowndesville, SC)",00,Total for all sectors,2010,2,a,D,D
8610000US29661,29661,"ZIP 29661 (Marietta, SC)",00,Total for all sectors,2010,80,956,6476,29654
8610000US29662,29662,"ZIP 29662 (Mauldin, SC)",00,Total for all sectors,2010,351,3753,24764,102012
8610000US29664,29664,"ZIP 29664 (Mountain Rest, SC)",00,Total for all sectors,2010,18,47,186,1271
8610000US29665,29665,"ZIP 29665 (Newry, SC)",00,Total for all sectors,2010,2,a,D,D
8610000US29666,29666,"ZIP 29666 (Ninety Six, SC)",00,Total for all sectors,2010,73,461,3014,11579
8610000US29667,29667,"ZIP 29667 (Norris, SC)",00,Total for all sectors,2010,6,a,56,228
8610000US29669,29669,"ZIP 29669 (Pelzer, SC)",00,Total for all sectors,2010,138,1189,6344,26417
8610000US29670,29670,"ZIP 29670 (Pendleton, SC)",00,Total for all sectors,2010,167,1453,10001,44033
8610000US29671,29671,"ZIP 29671 (Pickens, SC)",00,Total for all sectors,2010,296,2796,16701,72584
8610000US29672,29672,"ZIP 29672 (Seneca, SC)",00,Total for all sectors,2010,222,4868,73108,263578
8610000US29673,29673,"ZIP 29673 (Piedmont, SC)",00,Total for all sectors,2010,508,7090,60015,273303
8610000US29675,29675,"ZIP 29675 (Richland, SC)",00,Total for all sectors,2010,3,46,285,1418
8610000US29676,29676,"ZIP 29676 (Salem, SC)",00,Total for all sectors,2010,72,378,2792,11924
8610000US29677,29677,"ZIP 29677 (Sandy Springs, SC)",00,Total for all sectors,2010,16,f,D,D
8610000US29678,29678,"ZIP 29678 (Seneca, SC)",00,Total for all sectors,2010,599,6842,44047,191847
8610000US29679,29679,"ZIP 29679 (Seneca, SC)",00,Total for all sectors,2010,34,582,7469,28648
8610000US29680,29680,"ZIP 29680 (Simpsonville, SC)",00,Total for all sectors,2010,290,3449,18388,81346
8610000US29681,29681,"ZIP 29681 (Simpsonville, SC)",00,Total for all sectors,2010,828,11222,94771,417074
8610000US29682,29682,"ZIP 29682 (Six Mile, SC)",00,Total for all sectors,2010,46,306,1685,7629
8610000US29683,29683,"ZIP 29683 (Slater, SC)",00,Total for all sectors,2010,7,c,1194,4615
8610000US29684,29684,"ZIP 29684 (Starr, SC)",00,Total for all sectors,2010,51,402,2977,14577
8610000US29685,29685,"ZIP 29685 (Sunset, SC)",00,Total for all sectors,2010,18,135,747,3618
8610000US29686,29686,"ZIP 29686 (Tamassee, SC)",00,Total for all sectors,2010,8,169,784,3459
8610000US29687,29687,"ZIP 29687 (Taylors, SC)",00,Total for all sectors,2010,645,5273,37412,161844
8610000US29688,29688,"ZIP 29688 (Tigerville, SC)",00,Total for all sectors,2010,4,f,D,D
8610000US29689,29689,"ZIP 29689 (Townville, SC)",00,Total for all sectors,2010,50,200,987,4263
8610000US29690,29690,"ZIP 29690 (Travelers Rest, SC)",00,Total for all sectors,2010,369,3921,28608,130657
8610000US29691,29691,"ZIP 29691 (Walhalla, SC)",00,Total for all sectors,2010,172,1673,10590,45780
8610000US29692,29692,"ZIP 29692 (Ware Shoals, SC)",00,Total for all sectors,2010,61,711,4305,21494
8610000US29693,29693,"ZIP 29693 (Westminster, SC)",00,Total for all sectors,2010,195,2104,17727,75504
8610000US29696,29696,"ZIP 29696 (West Union, SC)",00,Total for all sectors,2010,89,1550,17460,80673
8610000US29697,29697,"ZIP 29697 (Williamston, SC)",00,Total for all sectors,2010,153,2355,16809,73092
8610000US29702,29702,"ZIP 29702 (Blacksburg, SC)",00,Total for all sectors,2010,135,1453,9443,41995
8610000US29703,29703,"ZIP 29703 (Bowling Green, SC)",00,Total for all sectors,2010,6,b,311,1426
8610000US29704,29704,"ZIP 29704 (Catawba, SC)",00,Total for all sectors,2010,28,1117,20417,82912
8610000US29706,29706,"ZIP 29706 (Chester, SC)",00,Total for all sectors,2010,371,3985,28148,119375
8610000US29707,29707,"ZIP 29707 (Fort Mill, SC)",00,Total for all sectors,2010,117,2332,33483,154832
8610000US29708,29708,"ZIP 29708 (Fort Mill, SC)",00,Total for all sectors,2010,608,6398,46508,203713
8610000US29709,29709,"ZIP 29709 (Chesterfield, SC)",00,Total for all sectors,2010,110,879,3990,16788
8610000US29710,29710,"ZIP 29710 (Clover, SC)",00,Total for all sectors,2010,500,4235,25143,111930
8610000US29712,29712,"ZIP 29712 (Edgemoor, SC)",00,Total for all sectors,2010,20,c,777,3120
8610000US29714,29714,"ZIP 29714 (Fort Lawn, SC)",00,Total for all sectors,2010,26,233,1612,7342
8610000US29715,29715,"ZIP 29715 (Fort Mill, SC)",00,Total for all sectors,2010,546,13794,159463,614894
8610000US29716,29716,"ZIP 29716 (Fort Mill, SC)",00,Total for all sectors,2010,22,c,D,D
8610000US29717,29717,"ZIP 29717 (Hickory Grove, SC)",00,Total for all sectors,2010,12,138,590,3146
8610000US29718,29718,"ZIP 29718 (Jefferson, SC)",00,Total for all sectors,2010,46,284,2372,9465
8610000US29720,29720,"ZIP 29720 (Lancaster, SC)",00,Total for all sectors,2010,781,8203,63246,271345
8610000US29721,29721,"ZIP 29721 (Lancaster, SC)",00,Total for all sectors,2010,39,697,4151,17158
8610000US29724,29724,"ZIP 29724 (Lando, SC)",00,Total for all sectors,2010,1,a,D,D
8610000US29726,29726,"ZIP 29726 (Mc Connells, SC)",00,Total for all sectors,2010,14,108,800,3917
8610000US29727,29727,"ZIP 29727 (Mount Croghan, SC)",00,Total for all sectors,2010,8,37,225,1112
8610000US29728,29728,"ZIP 29728 (Pageland, SC)",00,Total for all sectors,2010,161,3581,25120,107806
8610000US29729,29729,"ZIP 29729 (Richburg, SC)",00,Total for all sectors,2010,50,1096,11351,47809
8610000US29730,29730,"ZIP 29730 (Rock Hill, SC)",00,Total for all sectors,2010,1138,18381,142707,622808
8610000US29731,29731,"ZIP 29731 (Rock Hill, SC)",00,Total for all sectors,2010,56,1131,9696,42058
8610000US29732,29732,"ZIP 29732 (Rock Hill, SC)",00,Total for all sectors,2010,1149,12553,87274,395047
8610000US29733,29733,"ZIP 29733 (Rock Hill, SC)",00,Total for all sectors,2010,9,c,D,D
8610000US29741,29741,"ZIP 29741 (Ruby, SC)",00,Total for all sectors,2010,14,b,274,869
8610000US29742,29742,"ZIP 29742 (Sharon, SC)",00,Total for all sectors,2010,23,92,471,2417
8610000US29743,29743,"ZIP 29743 (Smyrna, SC)",00,Total for all sectors,2010,8,b,73,521
8610000US29744,29744,"ZIP 29744 (Van Wyck, SC)",00,Total for all sectors,2010,6,b,D,D
8610000US29745,29745,"ZIP 29745 (York, SC)",00,Total for all sectors,2010,428,6467,72526,257981
8610000US29801,29801,"ZIP 29801 (Aiken, SC)",00,Total for all sectors,2010,758,11326,86356,366627
8610000US29802,29802,"ZIP 29802 (Aiken, SC)",00,Total for all sectors,2010,42,1634,17880,73464
8610000US29803,29803,"ZIP 29803 (Aiken, SC)",00,Total for all sectors,2010,679,8840,69326,299273
8610000US29804,29804,"ZIP 29804 (Aiken, SC)",00,Total for all sectors,2010,5,31,256,1101
8610000US29805,29805,"ZIP 29805 (Aiken, SC)",00,Total for all sectors,2010,78,1866,20588,77554
8610000US29808,29808,"ZIP 29808 (Aiken, SC)",00,Total for all sectors,2010,13,9724,200122,830179
8610000US29809,29809,"ZIP 29809 (New Ellenton, SC)",00,Total for all sectors,2010,44,794,10620,32589
8610000US29810,29810,"ZIP 29810 (Allendale, SC)",00,Total for all sectors,2010,72,572,4469,19152
8610000US29812,29812,"ZIP 29812 (Barnwell, SC)",00,Total for all sectors,2010,238,2409,13884,58016
8610000US29813,29813,"ZIP 29813 (Hilda, SC)",00,Total for all sectors,2010,2,a,D,D
8610000US29816,29816,"ZIP 29816 (Bath, SC)",00,Total for all sectors,2010,7,34,198,934
8610000US29817,29817,"ZIP 29817 (Blackville, SC)",00,Total for all sectors,2010,38,508,2993,12658
8610000US29819,29819,"ZIP 29819 (Bradley, SC)",00,Total for all sectors,2010,10,47,289,1399
8610000US29821,29821,"ZIP 29821 (Clarks Hill, SC)",00,Total for all sectors,2010,10,46,251,1162
8610000US29822,29822,"ZIP 29822 (Clearwater, SC)",00,Total for all sectors,2010,22,206,1227,5067
8610000US29824,29824,"ZIP 29824 (Edgefield, SC)",00,Total for all sectors,2010,149,1693,11644,50437
8610000US29826,29826,"ZIP 29826 (Elko, SC)",00,Total for all sectors,2010,3,19,70,335
8610000US29827,29827,"ZIP 29827 (Fairfax, SC)",00,Total for all sectors,2010,46,794,6761,29607
8610000US29828,29828,"ZIP 29828 (Gloverville, SC)",00,Total for all sectors,2010,14,65,219,788
8610000US29829,29829,"ZIP 29829 (Graniteville, SC)",00,Total for all sectors,2010,97,1825,19735,84433
8610000US29831,29831,"ZIP 29831 (Jackson, SC)",00,Total for all sectors,2010,32,454,3771,15857
8610000US29832,29832,"ZIP 29832 (Johnston, SC)",00,Total for all sectors,2010,82,895,4919,23244
8610000US29834,29834,"ZIP 29834 (Langley, SC)",00,Total for all sectors,2010,20,188,2070,8524
8610000US29835,29835,"ZIP 29835 (Mc Cormick, SC)",00,Total for all sectors,2010,85,846,5390,23208
8610000US29836,29836,"ZIP 29836 (Martin, SC)",00,Total for all sectors,2010,2,c,D,D
8610000US29838,29838,"ZIP 29838 (Modoc, SC)",00,Total for all sectors,2010,6,68,420,1801
8610000US29839,29839,"ZIP 29839 (Montmorenci, SC)",00,Total for all sectors,2010,2,a,D,D
8610000US29840,29840,"ZIP 29840 (Mount Carmel, SC)",00,Total for all sectors,2010,1,a,D,D
8610000US29841,29841,"ZIP 29841 (North Augusta, SC)",00,Total for all sectors,2010,584,7820,62650,264542
8610000US29842,29842,"ZIP 29842 (Beech Island, SC)",00,Total for all sectors,2010,83,1253,10883,46715
8610000US29843,29843,"ZIP 29843 (Olar, SC)",00,Total for all sectors,2010,15,92,470,1751
8610000US29844,29844,"ZIP 29844 (Parksville, SC)",00,Total for all sectors,2010,1,a,D,D
8610000US29845,29845,"ZIP 29845 (Plum Branch, SC)",00,Total for all sectors,2010,4,a,D,D
8610000US29846,29846,"ZIP 29846 (Sycamore, SC)",00,Total for all sectors,2010,2,a,D,D
8610000US29847,29847,"ZIP 29847 (Trenton, SC)",00,Total for all sectors,2010,37,882,5471,25964
8610000US29848,29848,"ZIP 29848 (Troy, SC)",00,Total for all sectors,2010,4,10,24,72
8610000US29849,29849,"ZIP 29849 (Ulmer, SC)",00,Total for all sectors,2010,5,b,68,263
8610000US29850,29850,"ZIP 29850 (Vaucluse, SC)",00,Total for all sectors,2010,2,a,D,D
8610000US29851,29851,"ZIP 29851 (Warrenville, SC)",00,Total for all sectors,2010,86,721,4568,18840
8610000US29853,29853,"ZIP 29853 (Williston, SC)",00,Total for all sectors,2010,88,1918,16228,68011
8610000US29856,29856,"ZIP 29856 (Windsor, SC)",00,Total for all sectors,2010,16,68,397,1427
8610000US29860,29860,"ZIP 29860 (North Augusta, SC)",00,Total for all sectors,2010,111,1276,8985,38333
